locus	transcript	exp	obs
20:62076633	ENST00000359125	5.9583e-02	0
20:62076634	ENST00000359125	7.1965e-02	0
20:62076635	ENST00000359125	5.4877e-02	0
20:62076636	ENST00000359125	1.1220e-01	0
20:62076638	ENST00000359125	2.0526e-01	0
20:62076639	ENST00000359125	1.4896e-01	0
20:62076641	ENST00000359125	2.1451e+00	1
20:62076642	ENST00000359125	1.8942e+00	1
20:62076644	ENST00000359125	1.1689e-01	0
20:62076645	ENST00000359125	1.1689e-01	0
20:62076647	ENST00000359125	1.8942e+00	0
20:62076648	ENST00000359125	1.8216e+00	0
20:62076649	ENST00000359125	3.1912e-02	0
20:62076650	ENST00000359125	1.6638e-01	0
20:62076651	ENST00000359125	1.1220e-01	0
20:62076652	ENST00000359125	3.2242e-02	0
20:62076653	ENST00000359125	1.6638e-01	0
20:62076654	ENST00000359125	1.1220e-01	0
20:62076655	ENST00000359125	3.2242e-02	0
20:62076656	ENST00000359125	1.6638e-01	1
20:62076657	ENST00000359125	1.1220e-01	0
20:62076659	ENST00000359125	2.0526e-01	0
20:62076660	ENST00000359125	1.7539e-01	0
20:62076662	ENST00000359125	1.6638e-01	0
20:62076663	ENST00000359125	1.8998e+00	0
20:62076665	ENST00000359125	2.0526e-01	0
20:62076666	ENST00000359125	2.0526e-01	0
20:62076667	ENST00000359125	8.7209e-02	0
20:62076668	ENST00000359125	5.4877e-02	0
20:62076669	ENST00000359125	1.1220e-01	0
20:62076670	ENST00000359125	5.0257e-02	0
20:62076671	ENST00000359125	1.3100e-01	0
20:62076672	ENST00000359125	1.3100e-01	0
20:62076674	ENST00000359125	1.8942e+00	0
20:62076675	ENST00000359125	1.7759e+00	0
20:62076677	ENST00000359125	1.1669e-01	0
20:62076678	ENST00000359125	2.1451e+00	2
20:62076679	ENST00000359125	1.4931e-01	0
20:62076680	ENST00000359125	7.2337e-02	0
20:62076681	ENST00000359125	8.9152e-02	0
20:62076683	ENST00000359125	1.1689e-01	0
20:62076684	ENST00000359125	1.1689e-01	0
20:62076685	ENST00000359125	7.1783e-02	0
20:62076686	ENST00000359125	7.7118e-02	0
20:62076687	ENST00000359125	1.4286e-01	0
20:62076689	ENST00000359125	1.1669e-01	0
20:62076690	ENST00000359125	2.1451e+00	1
20:62076692	ENST00000359125	2.0526e-01	0
20:62076693	ENST00000359125	1.4896e-01	0
20:62076694	ENST00000359125	4.0297e-02	0
20:62076695	ENST00000359125	8.2913e-02	0
20:62076696	ENST00000359125	1.1183e-01	0
20:62076698	ENST00000359125	1.1669e-01	0
20:62076699	ENST00000359125	2.5380e-01	0
20:62076701	ENST00000359125	1.1669e-01	0
20:62076702	ENST00000359125	2.0516e+00	2
20:62076703	ENST00000359125	7.7252e-02	0
20:62076704	ENST00000359125	1.3100e-01	0
20:62076705	ENST00000359125	1.9943e-01	0
20:62076707	ENST00000359125	1.8311e-01	0
20:62076708	ENST00000359125	1.0008e-01	0
20:62076710	ENST00000359125	1.1669e-01	0
20:62076711	ENST00000359125	2.1451e+00	0
20:62076712	ENST00000359125	7.7252e-02	0
20:62076713	ENST00000359125	1.3100e-01	0
20:62076714	ENST00000359125	1.4745e-01	0
20:62076715	ENST00000359125	4.0536e-02	0
20:62076716	ENST00000359125	7.2337e-02	0
20:62076717	ENST00000359125	1.4286e-01	0
20:62078101	ENST00000359125	1.1220e-01	0
20:62078102	ENST00000359125	6.1470e-02	0
20:62078103	ENST00000359125	3.5594e-02	0
20:62078104	ENST00000359125	1.3100e-01	0
20:62078105	ENST00000359125	2.1860e-01	1
20:62078107	ENST00000359125	1.1689e-01	0
20:62078108	ENST00000359125	1.0270e-01	0
20:62078110	ENST00000359125	7.7118e-02	0
20:62078111	ENST00000359125	1.7539e-01	0
20:62078113	ENST00000359125	2.0526e-01	1
20:62078114	ENST00000359125	2.0526e-01	0
20:62078116	ENST00000359125	2.0715e-01	0
20:62078117	ENST00000359125	2.0715e-01	0
20:62078118	ENST00000359125	6.1470e-02	0
20:62078119	ENST00000359125	7.7118e-02	1
20:62078120	ENST00000359125	1.4286e-01	0
20:62078122	ENST00000359125	1.0901e+00	0
20:62078123	ENST00000359125	7.7118e-02	0
20:62078124	ENST00000359125	6.0236e-02	0
20:62078125	ENST00000359125	1.6922e-01	0
20:62078126	ENST00000359125	7.7118e-02	0
20:62078127	ENST00000359125	8.7414e-02	0
20:62078128	ENST00000359125	8.9152e-02	0
20:62078129	ENST00000359125	5.9162e-02	0
20:62078130	ENST00000359125	8.7414e-02	0
20:62078131	ENST00000359125	7.7118e-02	0
20:62078132	ENST00000359125	1.1110e-01	0
20:62078134	ENST00000359125	1.9943e-01	0
20:62078135	ENST00000359125	1.1689e-01	0
20:62078136	ENST00000359125	7.1783e-02	1
20:62078137	ENST00000359125	7.7118e-02	0
20:62078138	ENST00000359125	1.4286e-01	0
20:62078139	ENST00000359125	6.1470e-02	0
20:62078140	ENST00000359125	8.9152e-02	0
20:62078141	ENST00000359125	8.0945e-02	0
20:62078142	ENST00000359125	2.9961e-02	0
20:62078143	ENST00000359125	1.3100e-01	0
20:62078144	ENST00000359125	2.1860e-01	1
20:62078146	ENST00000359125	2.5380e-01	0
20:62078147	ENST00000359125	1.1669e-01	0
20:62078149	ENST00000359125	1.7923e-01	0
20:62078150	ENST00000359125	7.2337e-02	0
20:62078151	ENST00000359125	4.0536e-02	0
20:62078152	ENST00000359125	8.2913e-02	0
20:62078153	ENST00000359125	1.1183e-01	0
20:62078155	ENST00000359125	1.1669e-01	0
20:62078156	ENST00000359125	2.0472e-01	0
20:62078158	ENST00000359125	1.6520e-01	0
20:62078159	ENST00000359125	1.0008e-01	0
20:62078161	ENST00000359125	1.1220e-01	0
20:62078162	ENST00000359125	6.0236e-02	0
20:62078164	ENST00000359125	1.1669e-01	0
20:62078165	ENST00000359125	1.6668e+00	1
20:62078167	ENST00000359125	7.7118e-02	0
20:62078168	ENST00000359125	1.7539e-01	0
20:62078169	ENST00000359125	3.1912e-02	0
20:62078170	ENST00000359125	1.6638e-01	0
20:62078171	ENST00000359125	1.1220e-01	0
20:62078173	ENST00000359125	1.7923e-01	0
20:62078174	ENST00000359125	7.7118e-02	0
20:62078175	ENST00000359125	8.7414e-02	1
20:62078176	ENST00000359125	7.2337e-02	0
20:62078177	ENST00000359125	8.2913e-02	0
20:62078179	ENST00000359125	1.1183e-01	0
20:62078180	ENST00000359125	2.5380e-01	0
20:62078182	ENST00000359125	1.1220e-01	0
20:62078183	ENST00000359125	6.1470e-02	0
20:62078185	ENST00000359125	7.7118e-02	0
20:62078186	ENST00000359125	1.7539e-01	0
20:62078187	ENST00000359125	7.1965e-02	0
20:62078188	ENST00000359125	7.2337e-02	0
20:62078189	ENST00000359125	1.1183e-01	0
20:62103521	ENST00000359125	7.6736e-02	0
20:62103522	ENST00000359125	3.5188e-01	0
20:62103524	ENST00000359125	7.6869e-02	0
20:62103525	ENST00000359125	6.7535e-02	0
20:62103527	ENST00000359125	5.7618e-02	0
20:62103528	ENST00000359125	2.6417e-01	0
20:62103529	ENST00000359125	1.1105e-01	0
20:62103530	ENST00000359125	7.9628e-02	0
20:62103531	ENST00000359125	1.0165e-01	0
20:62103533	ENST00000359125	7.9766e-02	0
20:62103534	ENST00000359125	7.0080e-02	0
20:62103535	ENST00000359125	3.4296e-02	0
20:62103536	ENST00000359125	8.9396e-02	0
20:62103537	ENST00000359125	1.4918e-01	0
20:62103538	ENST00000359125	4.2501e-02	0
20:62103539	ENST00000359125	4.9364e-02	0
20:62103540	ENST00000359125	7.6315e-02	0
20:62103542	ENST00000359125	2.6417e-01	0
20:62103543	ENST00000359125	1.4007e-01	0
20:62103544	ENST00000359125	5.9512e-02	0
20:62103545	ENST00000359125	3.7448e-02	0
20:62103546	ENST00000359125	7.6565e-02	0
20:62103548	ENST00000359125	1.4007e-01	0
20:62103549	ENST00000359125	3.0119e-01	0
20:62103551	ENST00000359125	2.6417e-01	0
20:62103552	ENST00000359125	2.6417e-01	0
20:62103554	ENST00000359125	3.0119e-01	0
20:62103555	ENST00000359125	1.4007e-01	0
20:62103557	ENST00000359125	3.0119e-01	0
20:62103558	ENST00000359125	1.7965e-01	0
20:62103559	ENST00000359125	4.2441e-02	0
20:62103560	ENST00000359125	5.4336e-02	0
20:62103561	ENST00000359125	1.0066e-01	0
20:62103563	ENST00000359125	7.9052e-02	0
20:62103564	ENST00000359125	4.2441e-02	0
20:62103566	ENST00000359125	8.4555e-02	0
20:62103567	ENST00000359125	3.8773e-01	0
20:62103568	ENST00000359125	1.1792e-01	0
20:62103569	ENST00000359125	8.1037e-02	0
20:62103570	ENST00000359125	6.7969e-02	0
20:62103572	ENST00000359125	8.4701e-02	0
20:62103573	ENST00000359125	7.4416e-02	0
20:62103575	ENST00000359125	5.5882e-02	0
20:62103576	ENST00000359125	1.2709e-01	0
20:62103577	ENST00000359125	5.2149e-02	0
20:62103578	ENST00000359125	5.2418e-02	0
20:62103579	ENST00000359125	6.0082e-02	0
20:62103580	ENST00000359125	2.8227e-02	0
20:62103581	ENST00000359125	1.0685e-01	0
20:62103582	ENST00000359125	5.2418e-02	0
20:62103583	ENST00000359125	6.3343e-02	0
20:62103584	ENST00000359125	8.1302e-02	0
20:62103585	ENST00000359125	5.0763e-02	0
20:62103587	ENST00000359125	7.9052e-02	0
20:62103588	ENST00000359125	4.2441e-02	0
20:62103589	ENST00000359125	4.2441e-02	0
20:62103590	ENST00000359125	6.2815e-02	0
20:62103591	ENST00000359125	5.7032e-02	0
20:62103593	ENST00000359125	2.7275e-01	0
20:62103594	ENST00000359125	3.1098e-01	0
20:62103596	ENST00000359125	8.2357e-02	0
20:62103597	ENST00000359125	7.2357e-02	0
20:62103598	ENST00000359125	6.1590e-02	0
20:62103599	ENST00000359125	5.0967e-02	0
20:62103600	ENST00000359125	6.2815e-02	0
20:62103602	ENST00000359125	1.4462e-01	0
20:62103603	ENST00000359125	1.8549e-01	1
20:62103604	ENST00000359125	1.1465e-01	0
20:62103605	ENST00000359125	7.8794e-02	0
20:62103606	ENST00000359125	6.6088e-02	0
20:62103608	ENST00000359125	1.2640e-01	0
20:62103609	ENST00000359125	2.7275e-01	0
20:62103610	ENST00000359125	4.2441e-02	0
20:62103611	ENST00000359125	6.2815e-02	0
20:62103612	ENST00000359125	5.7032e-02	0
20:62103614	ENST00000359125	1.4595e-01	0
20:62103615	ENST00000359125	1.4595e-01	1
20:62103617	ENST00000359125	1.4595e-01	0
20:62103618	ENST00000359125	5.9490e-02	0
20:62103619	ENST00000359125	4.2441e-02	0
20:62103620	ENST00000359125	6.2815e-02	0
20:62103621	ENST00000359125	4.1684e-02	0
20:62103623	ENST00000359125	1.4595e-01	0
20:62103624	ENST00000359125	3.1098e-01	1
20:62103626	ENST00000359125	1.4462e-01	0
20:62103627	ENST00000359125	2.7275e-01	1
20:62103629	ENST00000359125	1.4462e-01	0
20:62103630	ENST00000359125	1.4595e-01	0
20:62103632	ENST00000359125	2.7275e-01	1
20:62103633	ENST00000359125	2.7275e-01	0
20:62103635	ENST00000359125	1.4462e-01	0
20:62103636	ENST00000359125	3.1098e-01	0
20:62103638	ENST00000359125	1.4462e-01	0
20:62103639	ENST00000359125	1.4595e-01	0
20:62103641	ENST00000359125	2.7275e-01	0
20:62103642	ENST00000359125	2.7275e-01	0
20:62103644	ENST00000359125	2.7275e-01	0
20:62103645	ENST00000359125	2.9575e-01	0
20:62103647	ENST00000359125	1.2358e-01	0
20:62103648	ENST00000359125	1.7882e-01	0
20:62103649	ENST00000359125	2.7082e-02	0
20:62103650	ENST00000359125	5.8419e-02	0
20:62103651	ENST00000359125	5.7032e-02	0
20:62103652	ENST00000359125	5.0763e-02	0
20:62103653	ENST00000359125	1.2262e-01	0
20:62103654	ENST00000359125	8.1302e-02	0
20:62103656	ENST00000359125	5.5882e-02	0
20:62103657	ENST00000359125	1.2709e-01	1
20:62103658	ENST00000359125	2.5793e-02	0
20:62103659	ENST00000359125	9.4927e-02	0
20:62103660	ENST00000359125	1.5841e-01	0
20:62103661	ENST00000359125	4.9359e-02	0
20:62103662	ENST00000359125	1.1923e-01	0
20:62103663	ENST00000359125	7.9052e-02	0
20:62103665	ENST00000359125	1.4874e-01	0
20:62103666	ENST00000359125	3.1983e-01	0
20:62103668	ENST00000359125	2.8051e-01	1
20:62103669	ENST00000359125	1.2999e-01	0
20:62103670	ENST00000359125	4.3649e-02	0
20:62103671	ENST00000359125	6.2815e-02	0
20:62103672	ENST00000359125	5.8655e-02	0
20:62103674	ENST00000359125	1.5011e-01	0
20:62103675	ENST00000359125	1.5011e-01	0
20:62103677	ENST00000359125	1.4462e-01	0
20:62103678	ENST00000359125	1.4462e-01	0
20:62103679	ENST00000359125	4.3311e-02	0
20:62103680	ENST00000359125	5.4336e-02	0
20:62103681	ENST00000359125	2.4498e-01	0
20:62103683	ENST00000359125	1.2988e-01	0
20:62103684	ENST00000359125	5.5882e-02	0
20:62103686	ENST00000359125	1.4874e-01	0
20:62103687	ENST00000359125	3.1098e-01	0
20:62103689	ENST00000359125	1.4462e-01	1
20:62103690	ENST00000359125	2.7275e-01	0
20:62103691	ENST00000359125	5.4430e-02	0
20:62103692	ENST00000359125	9.2300e-02	0
20:62103693	ENST00000359125	9.2300e-02	0
20:62103695	ENST00000359125	7.9052e-02	0
20:62103696	ENST00000359125	4.2441e-02	0
20:62103698	ENST00000359125	8.1302e-02	0
20:62103699	ENST00000359125	4.3649e-02	0
20:62103701	ENST00000359125	2.7275e-01	0
20:62103702	ENST00000359125	1.4462e-01	0
20:62103704	ENST00000359125	1.5011e-01	0
20:62103705	ENST00000359125	3.1098e-01	0
20:62103706	ENST00000359125	1.1465e-01	0
20:62103707	ENST00000359125	7.0517e-02	0
20:62103708	ENST00000359125	1.2628e-01	0
20:62103710	ENST00000359125	3.1098e-01	0
20:62103711	ENST00000359125	2.5981e-01	0
20:62103713	ENST00000359125	1.7882e-01	0
20:62103714	ENST00000359125	8.2215e-02	0
20:62103716	ENST00000359125	1.2628e-01	0
20:62103717	ENST00000359125	5.4336e-02	0
20:62103718	ENST00000359125	5.0577e-02	0
20:62103719	ENST00000359125	7.0517e-02	0
20:62103720	ENST00000359125	2.9575e-01	0
20:62103722	ENST00000359125	1.4595e-01	0
20:62103723	ENST00000359125	1.4462e-01	0
20:62103725	ENST00000359125	2.7275e-01	0
20:62103726	ENST00000359125	2.7275e-01	0
20:62103728	ENST00000359125	1.4462e-01	0
20:62103729	ENST00000359125	3.1098e-01	1
20:62103731	ENST00000359125	1.4595e-01	0
20:62103732	ENST00000359125	1.5011e-01	2
20:62103733	ENST00000359125	8.2806e-02	0
20:62103734	ENST00000359125	7.2524e-02	0
20:62103735	ENST00000359125	1.2988e-01	0
20:62103737	ENST00000359125	8.1302e-02	0
20:62103738	ENST00000359125	4.3649e-02	0
20:62103740	ENST00000359125	1.5011e-01	1
20:62103741	ENST00000359125	1.5011e-01	0
20:62103743	ENST00000359125	8.4555e-02	0
20:62103744	ENST00000359125	3.8773e-01	0
20:62103745	ENST00000359125	1.0820e-01	0
20:62103746	ENST00000359125	5.2418e-02	0
20:62103747	ENST00000359125	6.4603e-02	0
20:62103749	ENST00000359125	1.4874e-01	0
20:62103750	ENST00000359125	1.5011e-01	0
20:62103752	ENST00000359125	8.4555e-02	0
20:62103753	ENST00000359125	1.8391e-01	0
20:62103754	ENST00000359125	4.4543e-02	0
20:62103755	ENST00000359125	6.4603e-02	0
20:62103756	ENST00000359125	4.2871e-02	0
20:62103758	ENST00000359125	8.1302e-02	0
20:62103759	ENST00000359125	4.3649e-02	0
20:62103760	ENST00000359125	4.3649e-02	0
20:62103761	ENST00000359125	6.4603e-02	0
20:62103762	ENST00000359125	4.2871e-02	0
20:62103763	ENST00000359125	6.3343e-02	0
20:62103764	ENST00000359125	6.4603e-02	0
20:62103765	ENST00000359125	4.2871e-02	0
20:62103766	ENST00000359125	6.3343e-02	0
20:62103767	ENST00000359125	5.5882e-02	0
20:62103768	ENST00000359125	1.0352e-01	0
20:62103770	ENST00000359125	1.5011e-01	0
20:62103771	ENST00000359125	3.1983e-01	1
20:62103772	ENST00000359125	1.2999e-01	0
20:62103773	ENST00000359125	1.2262e-01	0
20:62103774	ENST00000359125	5.5882e-02	1
20:62103776	ENST00000359125	3.1983e-01	0
20:62103777	ENST00000359125	1.5011e-01	0
20:62103779	ENST00000359125	6.1183e-02	0
20:62103780	ENST00000359125	3.1983e-01	0
20:62103782	ENST00000359125	1.5011e-01	0
20:62103783	ENST00000359125	1.5011e-01	1
20:62103785	ENST00000359125	8.4701e-02	0
20:62103786	ENST00000359125	3.0143e-02	0
20:62103788	ENST00000359125	8.2357e-02	0
20:62103789	ENST00000359125	3.7700e-01	0
20:62103791	ENST00000359125	1.4462e-01	0
20:62103792	ENST00000359125	3.1098e-01	0
20:62103794	ENST00000359125	5.9490e-02	0
20:62103795	ENST00000359125	2.5811e-01	1
20:62103796	ENST00000359125	1.1465e-01	0
20:62103797	ENST00000359125	7.8794e-02	0
20:62103798	ENST00000359125	6.6088e-02	0
20:62103800	ENST00000359125	2.7275e-01	0
20:62103801	ENST00000359125	2.7275e-01	0
20:62103803	ENST00000359125	2.4498e-01	0
20:62103804	ENST00000359125	7.0517e-02	0
20:62103805	ENST00000359125	2.0670e-02	0
20:62103806	ENST00000359125	6.2815e-02	0
20:62103807	ENST00000359125	4.1684e-02	0
20:62103808	ENST00000359125	6.1590e-02	0
20:62103809	ENST00000359125	7.9052e-02	0
20:62103810	ENST00000359125	4.9359e-02	1
20:62103812	ENST00000359125	8.2215e-02	0
20:62103813	ENST00000359125	1.7882e-01	0
