locus	transcript	exp	obs
12:40716271	ENST00000298910	1.3427e-01	0
12:40716272	ENST00000298910	5.8029e-02	0
12:40716273	ENST00000298910	9.7323e-02	0
12:40716274	ENST00000298910	1.1869e-01	0
12:40716275	ENST00000298910	5.8029e-02	0
12:40716276	ENST00000298910	2.1108e-01	1
12:40716277	ENST00000298910	1.8753e-01	0
12:40716278	ENST00000298910	7.1944e-02	0
12:40716279	ENST00000298910	4.8927e-02	0
12:40716280	ENST00000298910	8.2804e-02	0
12:40716281	ENST00000298910	4.3525e-02	0
12:40716282	ENST00000298910	2.6213e-01	0
12:40716283	ENST00000298910	1.2762e-01	0
12:40716285	ENST00000298910	2.0530e-01	0
12:40716286	ENST00000298910	1.8753e-01	0
12:40716287	ENST00000298910	8.7104e-02	0
12:40716288	ENST00000298910	2.0530e-01	0
12:40716289	ENST00000298910	1.4327e-01	0
12:40716290	ENST00000298910	1.0276e-01	0
12:40716291	ENST00000298910	4.8927e-02	0
12:40716292	ENST00000298910	1.1587e-01	1
12:40716293	ENST00000298910	8.9156e-02	0
12:40716294	ENST00000298910	1.8753e-01	0
12:40716295	ENST00000298910	3.1294e-01	0
12:40716296	ENST00000298910	2.0530e-01	0
12:40716297	ENST00000298910	8.4693e-02	0
12:40716298	ENST00000298910	1.2762e-01	0
12:40716299	ENST00000298910	1.2514e-01	0
12:40716300	ENST00000298910	8.4693e-02	0
12:40716301	ENST00000298910	1.1869e-01	0
12:40716302	ENST00000298910	4.8927e-02	0
12:40716303	ENST00000298910	2.4224e-01	0
12:40716304	ENST00000298910	2.3818e-01	0
12:40716306	ENST00000298910	1.8330e-01	0
12:40716307	ENST00000298910	1.1040e-01	0
12:40716308	ENST00000298910	8.7997e-02	0
12:40716309	ENST00000298910	2.0451e-01	0
12:40716310	ENST00000298910	1.0355e-01	0
12:40716311	ENST00000298910	4.8927e-02	0
12:40716312	ENST00000298910	2.1685e-01	0
12:40716962	ENST00000298910	2.5657e-01	0
12:40716964	ENST00000298910	2.3649e-01	0
12:40716965	ENST00000298910	1.8753e-01	0
12:40716966	ENST00000298910	8.0488e-02	1
12:40716967	ENST00000298910	2.3649e-01	0
12:40716968	ENST00000298910	1.1040e-01	0
12:40716970	ENST00000298910	4.8927e-02	0
12:40716971	ENST00000298910	8.2804e-02	0
12:40716972	ENST00000298910	4.3299e-02	0
12:40716973	ENST00000298910	2.6213e-01	0
12:40716974	ENST00000298910	1.6733e-01	0
12:40716976	ENST00000298910	1.1869e-01	0
12:40716977	ENST00000298910	2.1108e-01	0
12:40716978	ENST00000298910	8.0488e-02	0
12:40716979	ENST00000298910	2.5657e-01	0
12:40716980	ENST00000298910	2.1324e-01	0
12:40716982	ENST00000298910	2.3649e-01	0
12:40716983	ENST00000298910	1.8753e-01	0
12:40716984	ENST00000298910	8.0488e-02	0
12:40716985	ENST00000298910	8.9156e-02	0
12:40716986	ENST00000298910	1.3427e-01	0
12:40716987	ENST00000298910	5.5023e-02	0
12:40716988	ENST00000298910	3.6332e-01	0
12:40716989	ENST00000298910	2.1324e-01	0
12:40716991	ENST00000298910	9.7615e-02	0
12:40716992	ENST00000298910	2.5108e-01	1
12:40716993	ENST00000298910	1.2087e-01	0
12:40716994	ENST00000298910	2.4224e-01	0
12:40716995	ENST00000298910	1.1040e-01	0
12:40716997	ENST00000298910	1.6704e-01	0
12:40716998	ENST00000298910	3.6332e-01	0
12:40717000	ENST00000298910	3.1294e-01	0
12:40717001	ENST00000298910	2.1108e-01	0
12:40717002	ENST00000298910	2.4242e-02	0
12:40717003	ENST00000298910	2.5657e-01	0
12:40717004	ENST00000298910	2.1324e-01	0
12:40717006	ENST00000298910	2.1108e-01	1
12:40717007	ENST00000298910	2.8550e-01	0
12:40717008	ENST00000298910	2.2426e-01	0
12:40717009	ENST00000298910	1.8753e-01	0
12:40717010	ENST00000298910	2.3649e-01	0
12:40717012	ENST00000298910	8.9156e-02	0
12:40717013	ENST00000298910	1.6061e-01	0
12:40717014	ENST00000298910	1.2514e-01	1
12:40717015	ENST00000298910	1.8753e-01	0
12:40717016	ENST00000298910	2.1108e-01	0
12:40717017	ENST00000298910	3.9287e-02	0
12:40717018	ENST00000298910	2.3818e-01	1
12:40717019	ENST00000298910	2.9384e-01	0
12:40717021	ENST00000298910	2.9654e-01	0
12:40717022	ENST00000298910	2.5108e-01	0
12:40717024	ENST00000298910	2.0530e-01	0
12:40717025	ENST00000298910	1.4327e-01	0
12:40717026	ENST00000298910	1.0276e-01	0
12:40717027	ENST00000298910	4.8927e-02	0
12:40717028	ENST00000298910	1.1587e-01	0
12:40717029	ENST00000298910	8.9156e-02	0
12:40717030	ENST00000298910	1.8753e-01	0
12:40717031	ENST00000298910	2.1108e-01	0
12:40717032	ENST00000298910	3.6659e-02	0
12:40717033	ENST00000298910	5.8029e-02	0
12:40717034	ENST00000298910	1.1587e-01	0
12:40717035	ENST00000298910	7.8558e-02	0
12:40717036	ENST00000298910	2.9384e-01	0
12:40717037	ENST00000298910	2.4224e-01	0
12:40717039	ENST00000298910	2.0530e-01	0
12:40717040	ENST00000298910	1.4327e-01	0
12:40717041	ENST00000298910	1.6359e-01	0
12:40717042	ENST00000298910	8.7997e-02	0
12:40717043	ENST00000298910	1.6061e-01	0
12:40717045	ENST00000298910	2.9384e-01	0
12:40717046	ENST00000298910	2.5108e-01	0
12:40717048	ENST00000298910	1.0371e-01	1
12:40717049	ENST00000298910	2.3649e-01	0
12:40717050	ENST00000298910	4.3103e-02	0
12:40717051	ENST00000298910	1.1869e-01	0
12:40717052	ENST00000298910	2.1108e-01	0
12:40717053	ENST00000298910	6.1243e-02	0
12:40717054	ENST00000298910	2.8550e-01	0
12:40717055	ENST00000298910	2.1108e-01	0
12:40717056	ENST00000298910	2.7073e-02	0
12:40717057	ENST00000298910	2.8550e-01	0
12:40717058	ENST00000298910	3.1294e-01	1
12:40717059	ENST00000298910	2.9307e-01	1
12:40717060	ENST00000298910	5.5023e-02	0
12:40717061	ENST00000298910	1.1587e-01	0
12:40717062	ENST00000298910	8.9156e-02	0
12:40717063	ENST00000298910	1.0355e-01	0
12:40717064	ENST00000298910	2.1108e-01	0
12:40717065	ENST00000298910	6.1243e-02	0
12:40717066	ENST00000298910	1.4627e-01	0
12:40717067	ENST00000298910	2.1108e-01	1
12:40717068	ENST00000298910	8.7104e-02	0
12:40717069	ENST00000298910	2.0530e-01	0
12:40717070	ENST00000298910	1.8753e-01	0
12:40717071	ENST00000298910	8.7104e-02	0
12:40717072	ENST00000298910	1.5904e-01	1
12:40717073	ENST00000298910	1.1040e-01	0
12:40717074	ENST00000298910	1.0276e-01	0
12:40717075	ENST00000298910	5.5023e-02	0
12:40717076	ENST00000298910	1.1587e-01	0
12:40717077	ENST00000298910	7.8558e-02	0
12:40717078	ENST00000298910	2.0451e-01	0
12:40717079	ENST00000298910	1.0355e-01	0
12:40717080	ENST00000298910	5.5762e-02	0
12:40717081	ENST00000298910	2.1108e-01	0
12:40717082	ENST00000298910	1.1869e-01	0
12:40717083	ENST00000298910	5.7686e-02	0
12:40717084	ENST00000298910	1.5904e-01	0
12:40717085	ENST00000298910	1.0355e-01	0
12:40717086	ENST00000298910	5.5023e-02	0
12:40717087	ENST00000298910	1.0639e-01	0
12:40717088	ENST00000298910	1.3427e-01	0
12:40717089	ENST00000298910	4.8927e-02	0
12:40717090	ENST00000298910	2.4224e-01	0
12:40717091	ENST00000298910	2.4224e-01	0
12:40717093	ENST00000298910	2.5657e-01	0
12:40717094	ENST00000298910	2.1324e-01	0
12:40717096	ENST00000298910	1.8330e-01	0
12:40717097	ENST00000298910	1.1040e-01	0
12:40717098	ENST00000298910	1.0276e-01	0
12:40717099	ENST00000298910	1.6009e-01	1
12:40717100	ENST00000298910	1.1869e-01	0
12:40717101	ENST00000298910	4.3103e-02	0
12:40717102	ENST00000298910	2.3649e-01	0
12:40717103	ENST00000298910	1.1040e-01	0
12:40717105	ENST00000298910	8.7997e-02	1
12:40717106	ENST00000298910	1.4701e-01	0
12:40717108	ENST00000298910	2.5108e-01	0
12:40722162	ENST00000298910	3.6332e-01	0
12:40722164	ENST00000298910	2.0530e-01	0
12:40722165	ENST00000298910	1.8753e-01	0
12:40722166	ENST00000298910	8.7104e-02	0
12:40722167	ENST00000298910	2.1324e-01	0
12:40722168	ENST00000298910	2.9384e-01	0
12:40722170	ENST00000298910	1.6061e-01	0
12:40722171	ENST00000298910	2.6213e-01	0
12:40722172	ENST00000298910	5.5023e-02	0
12:40722173	ENST00000298910	1.1869e-01	0
12:40722174	ENST00000298910	1.1869e-01	0
12:40722175	ENST00000298910	5.7686e-02	0
12:40722176	ENST00000298910	1.7026e-01	0
12:40722177	ENST00000298910	2.5657e-01	0
12:40722179	ENST00000298910	1.8753e-01	0
12:40722180	ENST00000298910	1.1615e-01	0
12:40722182	ENST00000298910	2.6213e-01	0
12:40722183	ENST00000298910	1.6009e-01	0
12:40722185	ENST00000298910	1.4627e-01	0
12:40722186	ENST00000298910	1.6733e-01	1
12:40722188	ENST00000298910	1.0741e-01	0
12:40722189	ENST00000298910	2.2177e+00	2
12:40722191	ENST00000298910	2.4224e-01	0
12:40722192	ENST00000298910	2.3818e-01	0
12:40722194	ENST00000298910	2.4224e-01	1
12:40722195	ENST00000298910	2.9384e-01	0
12:40722197	ENST00000298910	1.4701e-01	0
12:40722198	ENST00000298910	2.8550e-01	0
12:40722200	ENST00000298910	1.5904e-01	0
12:40722201	ENST00000298910	1.0355e-01	0
12:40722202	ENST00000298910	4.8927e-02	0
12:40722203	ENST00000298910	2.1685e-01	0
12:40722204	ENST00000298910	2.5657e-01	0
12:40722206	ENST00000298910	1.8330e-01	0
12:40722207	ENST00000298910	1.0355e-01	0
12:40722208	ENST00000298910	4.8927e-02	0
12:40722209	ENST00000298910	1.8330e-01	0
12:40722210	ENST00000298910	1.0355e-01	0
12:40722211	ENST00000298910	4.8927e-02	0
12:40722212	ENST00000298910	2.6213e-01	0
12:40722213	ENST00000298910	1.6704e-01	0
12:40722215	ENST00000298910	2.9384e-01	0
12:40722216	ENST00000298910	2.4224e-01	0
12:40722218	ENST00000298910	2.9307e-01	1
12:40722219	ENST00000298910	1.3002e-01	1
12:40722221	ENST00000298910	2.4242e-02	0
12:40722222	ENST00000298910	1.2762e-01	0
12:40722223	ENST00000298910	1.2514e-01	0
12:40722224	ENST00000298910	1.8753e-01	0
12:40722225	ENST00000298910	2.1108e-01	0
12:40722226	ENST00000298910	3.6659e-02	0
12:40722227	ENST00000298910	1.1869e-01	0
12:40722228	ENST00000298910	1.1869e-01	0
12:40722229	ENST00000298910	6.3471e-02	0
12:40722230	ENST00000298910	1.4627e-01	0
12:40722231	ENST00000298910	2.1108e-01	0
12:40722232	ENST00000298910	6.1243e-02	0
12:40722233	ENST00000298910	1.0988e-01	0
12:40722234	ENST00000298910	1.1869e-01	0
12:40722235	ENST00000298910	5.5023e-02	0
12:40722236	ENST00000298910	2.9307e-01	0
12:40722237	ENST00000298910	3.1294e-01	0
12:40722238	ENST00000298910	6.1243e-02	0
12:40722239	ENST00000298910	1.6733e-01	1
12:40722240	ENST00000298910	2.9307e-01	0
12:40722242	ENST00000298910	1.8753e-01	0
12:40722243	ENST00000298910	1.1615e-01	0
12:40722245	ENST00000298910	2.6213e-01	0
12:40722246	ENST00000298910	1.1040e-01	0
12:40722248	ENST00000298910	1.2815e-01	0
12:40722249	ENST00000298910	2.5108e-01	0
12:40722250	ENST00000298910	1.2087e-01	0
12:40722251	ENST00000298910	8.6230e-02	0
12:40722252	ENST00000298910	1.6061e-01	0
12:40722254	ENST00000298910	5.5023e-02	0
12:40722255	ENST00000298910	8.2804e-02	0
12:40722256	ENST00000298910	6.3471e-02	0
12:40722257	ENST00000298910	7.8698e-02	0
12:40722258	ENST00000298910	2.3649e-01	0
12:40722259	ENST00000298910	5.8443e-02	0
12:40722260	ENST00000298910	1.0639e-01	0
12:40722261	ENST00000298910	1.3427e-01	0
12:40722262	ENST00000298910	4.8927e-02	0
12:40728769	ENST00000298910	2.0451e-01	0
12:40728770	ENST00000298910	1.1040e-01	0
12:40728771	ENST00000298910	8.6230e-02	0
12:40728772	ENST00000298910	2.4224e-01	0
12:40728773	ENST00000298910	1.2762e-01	0
12:40728775	ENST00000298910	2.9307e-01	0
12:40728776	ENST00000298910	1.6704e-01	0
12:40728778	ENST00000298910	3.6332e-01	0
12:40728779	ENST00000298910	1.6704e-01	0
12:40728781	ENST00000298910	2.4224e-01	0
12:40728782	ENST00000298910	1.2762e-01	0
12:40728784	ENST00000298910	1.3427e-01	0
12:40728785	ENST00000298910	2.3818e-01	0
12:40728786	ENST00000298910	4.5683e-02	0
12:40728787	ENST00000298910	2.1324e-01	0
12:40728788	ENST00000298910	1.6704e-01	0
12:40728789	ENST00000298910	1.6359e-01	0
12:40728790	ENST00000298910	2.5108e-01	0
12:40728791	ENST00000298910	1.1040e-01	0
12:40728793	ENST00000298910	2.1324e-01	0
12:40728794	ENST00000298910	1.6704e-01	0
12:40728795	ENST00000298910	1.6359e-01	0
12:40728796	ENST00000298910	2.1324e-01	0
12:40728797	ENST00000298910	1.6704e-01	0
12:40728798	ENST00000298910	1.6359e-01	0
12:40728799	ENST00000298910	2.9654e-01	0
12:40728800	ENST00000298910	2.9654e-01	1
12:40728802	ENST00000298910	1.6061e-01	0
12:40728803	ENST00000298910	2.6213e-01	0
12:40728804	ENST00000298910	5.5023e-02	0
12:40728805	ENST00000298910	5.8029e-02	0
12:40728806	ENST00000298910	1.1587e-01	0
12:40728807	ENST00000298910	8.9156e-02	0
12:40728808	ENST00000298910	1.8753e-01	1
12:40728809	ENST00000298910	2.8550e-01	0
12:40728810	ENST00000298910	2.2426e-01	0
12:40728811	ENST00000298910	1.8753e-01	0
12:40728812	ENST00000298910	2.3649e-01	0
12:40728814	ENST00000298910	5.8029e-02	0
12:40728815	ENST00000298910	1.1587e-01	0
12:40728816	ENST00000298910	1.0028e-01	0
12:40728817	ENST00000298910	8.6230e-02	0
12:40728818	ENST00000298910	1.6061e-01	0
12:40728820	ENST00000298910	2.9384e-01	0
12:40728821	ENST00000298910	2.3818e-01	1
12:40728823	ENST00000298910	2.4224e-01	0
12:40728824	ENST00000298910	2.4224e-01	0
12:40728826	ENST00000298910	2.1324e-01	0
12:40728827	ENST00000298910	2.9654e-01	0
12:40728829	ENST00000298910	1.8753e-01	0
12:40728830	ENST00000298910	2.1108e-01	0
12:40728831	ENST00000298910	2.4242e-02	0
12:40728832	ENST00000298910	2.2177e+00	0
12:40728833	ENST00000298910	3.0708e+00	1
12:40728835	ENST00000298910	2.5657e-01	0
12:40728836	ENST00000298910	2.9654e-01	0
12:40728838	ENST00000298910	2.6077e+00	1
12:40728839	ENST00000298910	2.7117e+00	1
12:40728841	ENST00000298910	1.8753e-01	0
12:40728842	ENST00000298910	3.1294e-01	0
12:40728843	ENST00000298910	2.9307e-01	1
12:40728844	ENST00000298910	5.5023e-02	0
12:40728845	ENST00000298910	1.1587e-01	0
12:40728846	ENST00000298910	7.8558e-02	0
12:40728847	ENST00000298910	3.6332e-01	0
12:40728848	ENST00000298910	1.6704e-01	0
12:40728850	ENST00000298910	1.8753e-01	0
12:40728851	ENST00000298910	3.1294e-01	0
12:40728852	ENST00000298910	2.1324e-01	0
12:40728853	ENST00000298910	2.0451e-01	0
12:40728854	ENST00000298910	1.1040e-01	0
12:40728855	ENST00000298910	1.0276e-01	0
12:40728856	ENST00000298910	5.5023e-02	0
12:40728857	ENST00000298910	8.2804e-02	0
12:40728858	ENST00000298910	4.3299e-02	0
12:40728859	ENST00000298910	2.4224e-01	1
12:40728860	ENST00000298910	2.9384e-01	0
12:40728862	ENST00000298910	1.1040e-01	1
12:40728863	ENST00000298910	2.5657e-01	0
12:40728865	ENST00000298910	1.1587e-01	0
12:40728866	ENST00000298910	1.2762e-01	1
12:40728867	ENST00000298910	8.7997e-02	0
12:40728868	ENST00000298910	2.9654e-01	3
12:40728869	ENST00000298910	3.6332e-01	1
12:40728871	ENST00000298910	1.0355e-01	0
12:40728872	ENST00000298910	2.5657e-01	0
12:40728874	ENST00000298910	4.8927e-02	0
12:40728875	ENST00000298910	1.1587e-01	0
12:40728876	ENST00000298910	7.8558e-02	0
12:40728877	ENST00000298910	2.5657e-01	0
12:40728878	ENST00000298910	1.8753e-01	0
12:40728879	ENST00000298910	8.0488e-02	0
12:40728880	ENST00000298910	2.2177e+00	1
12:40728881	ENST00000298910	2.7196e+00	2
12:40728883	ENST00000298910	8.7997e-02	0
12:40728884	ENST00000298910	1.6061e-01	0
12:40728886	ENST00000298910	2.4224e-01	0
12:40728887	ENST00000298910	1.2762e-01	0
12:40728889	ENST00000298910	8.9156e-02	0
12:40728890	ENST00000298910	1.6061e-01	0
12:40728891	ENST00000298910	8.6230e-02	0
12:40728892	ENST00000298910	1.0028e-01	0
12:40728893	ENST00000298910	1.6061e-01	1
12:40728894	ENST00000298910	8.7997e-02	0
12:40728895	ENST00000298910	2.5657e-01	0
12:40728896	ENST00000298910	1.4327e-01	0
12:40728897	ENST00000298910	1.0639e-01	0
12:40728898	ENST00000298910	1.1587e-01	1
12:40728899	ENST00000298910	1.1869e-01	0
12:40728900	ENST00000298910	4.8927e-02	0
12:40728901	ENST00000298910	2.4224e-01	0
12:40728902	ENST00000298910	2.9384e-01	0
12:40728904	ENST00000298910	1.6061e-01	0
12:40728905	ENST00000298910	2.4224e-01	0
12:40728906	ENST00000298910	1.2087e-01	0
12:40728907	ENST00000298910	2.5108e-01	0
12:40728908	ENST00000298910	1.1040e-01	0
12:40728910	ENST00000298910	1.6704e-01	0
12:40728911	ENST00000298910	2.6213e-01	0
12:40728913	ENST00000298910	1.0371e-01	0
12:40728914	ENST00000298910	2.3649e-01	0
12:40728915	ENST00000298910	4.3103e-02	0
12:40728916	ENST00000298910	1.6009e-01	0
12:40728917	ENST00000298910	3.6332e-01	0
12:40728919	ENST00000298910	8.7997e-02	0
12:40728920	ENST00000298910	1.4701e-01	0
12:40728922	ENST00000298910	1.0639e-01	0
12:40728923	ENST00000298910	1.6061e-01	0
12:40728924	ENST00000298910	8.6230e-02	0
12:40728925	ENST00000298910	2.3818e-01	0
12:40728926	ENST00000298910	1.6704e-01	1
12:40728927	ENST00000298910	1.0639e-01	0
12:40728928	ENST00000298910	1.2815e-01	0
12:40728929	ENST00000298910	2.5108e-01	1
12:40728930	ENST00000298910	1.0302e-01	0
12:40728931	ENST00000298910	1.8753e-01	0
12:40728932	ENST00000298910	2.1108e-01	0
12:40728933	ENST00000298910	3.9287e-02	0
12:40728934	ENST00000298910	2.3818e-01	0
12:40728935	ENST00000298910	2.3818e-01	0
12:40728937	ENST00000298910	2.6213e-01	0
12:40728938	ENST00000298910	1.1040e-01	0
12:40728940	ENST00000298910	2.1324e-01	0
12:40728941	ENST00000298910	1.6704e-01	0
12:40728942	ENST00000298910	2.3295e-01	0
12:40728943	ENST00000298910	3.0708e+00	2
12:40728944	ENST00000298910	1.6733e-01	0
12:40728946	ENST00000298910	2.4224e-01	0
12:40728947	ENST00000298910	2.4224e-01	0
12:40728949	ENST00000298910	2.0530e-01	0
12:40728950	ENST00000298910	1.8753e-01	0
12:40728951	ENST00000298910	8.7104e-02	0
12:40728952	ENST00000298910	2.1324e-01	0
12:40728953	ENST00000298910	3.6332e-01	0
12:40728955	ENST00000298910	5.8029e-02	0
12:40728956	ENST00000298910	1.1587e-01	0
12:40728957	ENST00000298910	8.9156e-02	0
12:40728958	ENST00000298910	6.2581e-02	0
12:40728959	ENST00000298910	2.5108e-01	0
12:40734096	ENST00000298910	8.0488e-02	0
12:40734097	ENST00000298910	2.8550e-01	1
12:40734098	ENST00000298910	1.6733e-01	0
12:40734100	ENST00000298910	2.5108e-01	0
12:40734101	ENST00000298910	1.1040e-01	0
12:40734103	ENST00000298910	2.1324e-01	0
12:40734104	ENST00000298910	1.6704e-01	0
12:40734105	ENST00000298910	1.0276e-01	0
12:40734106	ENST00000298910	1.1040e-01	1
12:40734107	ENST00000298910	1.1615e-01	0
12:40734109	ENST00000298910	2.4224e-01	0
12:40734110	ENST00000298910	2.9384e-01	0
12:40734112	ENST00000298910	3.1294e-01	0
12:40734113	ENST00000298910	3.1294e-01	0
12:40734114	ENST00000298910	2.0530e-01	0
12:40734115	ENST00000298910	1.8753e-01	0
12:40734116	ENST00000298910	2.1108e-01	0
12:40734117	ENST00000298910	2.7073e-02	0
12:40734118	ENST00000298910	2.8550e-01	0
12:40734119	ENST00000298910	2.8550e-01	0
12:40734120	ENST00000298910	2.2426e-01	0
12:40734121	ENST00000298910	2.8550e-01	0
12:40734122	ENST00000298910	1.6733e-01	0
12:40734124	ENST00000298910	1.0741e-01	0
12:40734125	ENST00000298910	2.2177e+00	1
12:40734127	ENST00000298910	2.3649e-01	0
12:40734128	ENST00000298910	1.4327e-01	0
12:40734129	ENST00000298910	1.6359e-01	0
12:40734130	ENST00000298910	8.7997e-02	0
12:40734131	ENST00000298910	1.6061e-01	0
12:40734133	ENST00000298910	8.4693e-02	0
12:40734134	ENST00000298910	1.1869e-01	0
12:40734135	ENST00000298910	5.5023e-02	0
12:40734136	ENST00000298910	3.6332e-01	0
12:40734137	ENST00000298910	2.9654e-01	0
12:40734139	ENST00000298910	2.1324e-01	0
12:40734140	ENST00000298910	1.6704e-01	0
12:40734141	ENST00000298910	1.0639e-01	0
12:40734142	ENST00000298910	1.3427e-01	0
12:40734143	ENST00000298910	2.1108e-01	1
12:40734144	ENST00000298910	8.7104e-02	0
12:40734145	ENST00000298910	2.9307e-01	0
12:40734146	ENST00000298910	1.6704e-01	0
12:40734148	ENST00000298910	8.6230e-02	0
12:40734149	ENST00000298910	1.6061e-01	0
12:40734151	ENST00000298910	2.4224e-01	0
12:40734152	ENST00000298910	1.2762e-01	0
12:40734154	ENST00000298910	1.1869e-01	0
12:40734155	ENST00000298910	1.0355e-01	0
12:40734156	ENST00000298910	8.9156e-02	0
12:40734157	ENST00000298910	1.6704e-01	1
12:40734158	ENST00000298910	2.9307e-01	0
12:40734160	ENST00000298910	1.0276e-01	0
12:40734161	ENST00000298910	1.6061e-01	0
12:40734163	ENST00000298910	1.6733e-01	0
12:40734164	ENST00000298910	2.8550e-01	0
12:40734166	ENST00000298910	2.5657e-01	0
12:40734167	ENST00000298910	2.9654e-01	0
12:40734169	ENST00000298910	1.3427e-01	0
12:40734170	ENST00000298910	2.1108e-01	1
12:40734171	ENST00000298910	8.7104e-02	0
12:40734172	ENST00000298910	2.3818e-01	0
12:40734173	ENST00000298910	2.4224e-01	0
12:40734175	ENST00000298910	2.3818e-01	0
12:40734176	ENST00000298910	2.9384e-01	0
12:40734178	ENST00000298910	3.1294e-01	0
12:40734179	ENST00000298910	1.8753e-01	0
12:40734180	ENST00000298910	4.2890e-02	0
12:40734181	ENST00000298910	3.1294e-01	0
12:40734182	ENST00000298910	2.1108e-01	1
12:40734183	ENST00000298910	3.9287e-02	0
12:40734184	ENST00000298910	2.3818e-01	0
12:40734185	ENST00000298910	2.3818e-01	0
12:40734187	ENST00000298910	9.7323e-02	0
12:40734188	ENST00000298910	1.2762e-01	0
12:40734189	ENST00000298910	1.2514e-01	0
12:40734190	ENST00000298910	1.8753e-01	0
12:40734191	ENST00000298910	2.1108e-01	0
12:40734192	ENST00000298910	3.9287e-02	0
12:40734193	ENST00000298910	2.3818e-01	0
12:40734194	ENST00000298910	2.4224e-01	0
12:40734196	ENST00000298910	2.0530e-01	0
12:40734197	ENST00000298910	1.4327e-01	0
12:40734198	ENST00000298910	1.0276e-01	0
12:40734199	ENST00000298910	1.4701e-01	0
12:40734200	ENST00000298910	1.6733e-01	0
12:40734202	ENST00000298910	2.7117e+00	1
12:40734203	ENST00000298910	2.9384e-01	0
12:40734205	ENST00000298910	3.1294e-01	0
12:40734206	ENST00000298910	2.1108e-01	0
12:40734207	ENST00000298910	3.9287e-02	0
12:40734208	ENST00000298910	2.3818e-01	0
12:40734209	ENST00000298910	2.4224e-01	0
12:40734211	ENST00000298910	8.9156e-02	0
12:40734212	ENST00000298910	1.6061e-01	0
12:40734213	ENST00000298910	1.0276e-01	0
12:40734214	ENST00000298910	1.6733e-01	0
12:40734215	ENST00000298910	1.6733e-01	0
12:40734217	ENST00000298910	1.6061e-01	0
12:40734218	ENST00000298910	2.3818e-01	0
12:40734219	ENST00000298910	4.6156e-02	0
12:40734220	ENST00000298910	1.6061e-01	0
12:40734221	ENST00000298910	2.9307e-01	0
12:40734222	ENST00000298910	2.0518e-02	0
12:40734223	ENST00000298910	1.0371e-01	0
12:40734224	ENST00000298910	2.3649e-01	0
12:40734225	ENST00000298910	4.3103e-02	0
12:40734226	ENST00000298910	2.1108e-01	0
12:40734227	ENST00000298910	3.1294e-01	0
12:40734228	ENST00000298910	2.1324e-01	0
12:40734229	ENST00000298910	2.9654e-01	0
12:40734230	ENST00000298910	2.9654e-01	0
12:40734232	ENST00000298910	1.8753e-01	0
12:40734233	ENST00000298910	2.8550e-01	0
12:40734234	ENST00000298910	8.2804e-02	1
12:40734235	ENST00000298910	9.7323e-02	0
12:40734236	ENST00000298910	1.1869e-01	0
12:40734237	ENST00000298910	5.8029e-02	0
12:40734238	ENST00000298910	1.6009e-01	0
12:40734239	ENST00000298910	2.9307e-01	0
12:40734241	ENST00000298910	1.8753e-01	0
12:40734242	ENST00000298910	1.1615e-01	0
12:40734244	ENST00000298910	1.8330e-01	0
12:40734245	ENST00000298910	1.1040e-01	1
12:40734246	ENST00000298910	8.7997e-02	0
12:40734247	ENST00000298910	2.9654e-01	0
12:40734248	ENST00000298910	2.9384e-01	0
12:40734250	ENST00000298910	1.6704e-01	0
12:40734251	ENST00000298910	2.9307e-01	0
12:40734253	ENST00000298910	3.6332e-01	0
12:40734254	ENST00000298910	2.1324e-01	1
12:40734256	ENST00000298910	2.5108e-01	0
12:40740555	ENST00000298910	2.9654e-01	0
12:40740557	ENST00000298910	1.6009e-01	0
12:40740558	ENST00000298910	1.1869e-01	0
12:40740559	ENST00000298910	4.3103e-02	0
12:40740560	ENST00000298910	2.2177e+00	0
12:40740561	ENST00000298910	3.0708e+00	1
12:40740563	ENST00000298910	2.3818e-01	0
12:40740564	ENST00000298910	2.3818e-01	0
12:40740566	ENST00000298910	3.6332e-01	0
12:40740567	ENST00000298910	2.5108e-01	0
12:40740569	ENST00000298910	1.5904e-01	0
12:40740570	ENST00000298910	1.0355e-01	0
12:40740571	ENST00000298910	4.8927e-02	0
12:40740572	ENST00000298910	2.6213e-01	0
12:40740573	ENST00000298910	1.6009e-01	0
12:40740575	ENST00000298910	2.3818e-01	1
12:40740576	ENST00000298910	2.9384e-01	0
12:40740578	ENST00000298910	1.0485e-01	0
12:40740579	ENST00000298910	2.3649e-01	1
12:40740580	ENST00000298910	4.7816e-02	0
12:40740581	ENST00000298910	2.1685e-01	0
12:40740582	ENST00000298910	2.5657e-01	0
12:40740584	ENST00000298910	1.1869e-01	0
12:40740585	ENST00000298910	2.1108e-01	0
12:40740586	ENST00000298910	8.7104e-02	0
12:40740587	ENST00000298910	2.9307e-01	0
12:40740588	ENST00000298910	1.4327e-01	0
12:40740590	ENST00000298910	3.1294e-01	0
12:40740591	ENST00000298910	2.1108e-01	0
12:40740592	ENST00000298910	3.6659e-02	0
12:40740593	ENST00000298910	1.4627e-01	0
12:40740594	ENST00000298910	2.8550e-01	0
12:40740596	ENST00000298910	1.4627e-01	0
12:40740597	ENST00000298910	1.6009e-01	0
12:40740598	ENST00000298910	1.6359e-01	0
12:40740599	ENST00000298910	7.8558e-02	0
12:40740600	ENST00000298910	1.3427e-01	0
12:40740601	ENST00000298910	5.5023e-02	0
12:40740602	ENST00000298910	1.0639e-01	0
