locus	transcript	exp	obs
4:153332869	ENST00000281708	8.7597e-02	0
4:153332870	ENST00000281708	1.8859e-01	0
4:153332871	ENST00000281708	2.3783e-01	0
4:153332873	ENST00000281708	1.6828e-01	0
4:153332874	ENST00000281708	3.6537e-01	0
4:153332875	ENST00000281708	8.8495e-02	0
4:153332876	ENST00000281708	1.6152e-01	0
4:153332877	ENST00000281708	7.9002e-02	0
4:153332878	ENST00000281708	1.2155e-01	0
4:153332879	ENST00000281708	2.4361e-01	0
4:153332880	ENST00000281708	1.2835e-01	0
4:153332882	ENST00000281708	1.1681e-01	0
4:153332883	ENST00000281708	1.1102e-01	0
4:153332885	ENST00000281708	2.5802e-01	0
4:153332886	ENST00000281708	1.0414e-01	0
4:153332888	ENST00000281708	2.5250e-01	0
4:153332889	ENST00000281708	2.9822e-01	0
4:153332890	ENST00000281708	1.6451e-01	0
4:153332891	ENST00000281708	1.6100e-01	0
4:153332892	ENST00000281708	1.4710e-01	0
4:153332894	ENST00000281708	3.6537e-01	1
4:153332895	ENST00000281708	2.5250e-01	0
4:153332896	ENST00000281708	4.8086e-02	0
4:153332897	ENST00000281708	2.3783e-01	0
4:153332898	ENST00000281708	6.2935e-02	1
4:153332900	ENST00000281708	1.6152e-01	0
4:153332901	ENST00000281708	1.2584e-01	0
4:153332903	ENST00000281708	2.3783e-01	1
4:153332904	ENST00000281708	1.1102e-01	0
4:153332906	ENST00000281708	2.9550e-01	0
4:153332907	ENST00000281708	2.5250e-01	0
4:153332909	ENST00000281708	2.5802e-01	0
4:153332910	ENST00000281708	1.7122e-01	0
4:153332912	ENST00000281708	2.6361e-01	0
4:153332913	ENST00000281708	1.6100e-01	0
4:153332915	ENST00000281708	2.2303e+00	1
4:153332916	ENST00000281708	9.9557e-02	0
4:153332918	ENST00000281708	2.2303e+00	1
4:153332919	ENST00000281708	9.9557e-02	0
4:153332920	ENST00000281708	5.8774e-02	0
4:153332921	ENST00000281708	2.3783e-01	0
4:153332922	ENST00000281708	7.9143e-02	0
4:153332923	ENST00000281708	5.8357e-02	0
4:153332924	ENST00000281708	1.1828e-01	0
4:153332925	ENST00000281708	1.1548e-01	0
4:153332926	ENST00000281708	9.9387e-02	0
4:153332927	ENST00000281708	2.4007e-01	0
4:153332928	ENST00000281708	1.5827e-01	0
4:153332930	ENST00000281708	2.8785e-01	0
4:153332931	ENST00000281708	2.9050e-01	1
4:153332933	ENST00000281708	1.6264e-01	0
4:153332934	ENST00000281708	2.8535e-01	0
4:153332936	ENST00000281708	2.2881e-01	0
4:153332937	ENST00000281708	1.0611e-01	0
4:153332939	ENST00000281708	1.0539e-01	1
4:153332940	ENST00000281708	2.2964e-01	0
4:153332942	ENST00000281708	1.5114e-01	0
4:153332943	ENST00000281708	9.5964e-02	0
4:153332944	ENST00000281708	5.1384e-02	0
4:153332945	ENST00000281708	9.6704e-02	0
4:153332946	ENST00000281708	1.9098e-01	0
4:153332947	ENST00000281708	8.0846e-02	0
4:153332948	ENST00000281708	1.4756e-01	0
4:153332949	ENST00000281708	8.1199e-02	0
4:153332950	ENST00000281708	7.3305e-02	0
4:153332951	ENST00000281708	1.9224e-01	0
4:153332952	ENST00000281708	9.2558e-02	0
